,entry,name
5170,It has a savage nature. It will courageously challenge foes that are much larger than itself.,staraptor
5171,"With nerves of steel, nothing can perturb it. It is more agile and active than it appears.",bidoof
5172,It constantly gnaws on logs and rocks to whittle down its front teeth. It nests alongside water.,bidoof
5173,A comparison revealed that BIDOOF’s front teeth grow at the same rate as RATTATA’s.,bidoof
5174,It lives in groups by the water. It chews up boulders and trees around its nest with its incisors.,bidoof
5175,A comparison revealed that Bidoof’s front teeth grow at the same rate as Rattata’s.,bidoof
5176,It makes its nest by damming streams with bark and mud. It is known as an industrious worker.,bibarel
5177,"While its movements out of water are sluggish, it can swim as fast as any FEEBAS.",bibarel
5178,"A river dammed by it will never overflow its banks, which is appreciated by people nearby.",bibarel
5179,It busily makes its nest with stacks of branches and roots it has cut up with its sharp incisors.,bibarel
5180,"While its movements out of water are sluggish, it can swim as fast as any Feebas.",bibarel
5181,"It shakes its head back to front, causing its antennae to hit each other and sound like a xylophone.",kricketot
5182,It chats with others using the sounds of its colliding antennae. These sounds are fall hallmarks.,kricketot
5183,"Its legs are short. Whenever it stumbles, its stiff antennae clack with a xylophone-like sound.",kricketot
5184,"When its antennae hit each other, it sounds like the music of a xylophone.",kricketot
5185,It chats with others using the sounds of its colliding antennae. These sounds are the hallmarks of fall evenings.,kricketot
5186,It crosses its knifelike arms in front of its chest when it cries. It can compose melodies ad lib.,kricketune
5187,It signals its emotions with its melodies. Scientists are studying these melodic patterns.,kricketune
5188,There is a village that hosts a contest based on the amazingly variable cries of this Pokémon.,kricketune
5189,"By allowing its cry to resonate in the hollow of its belly, it produces a captivating sound.",kricketune
5190,All of its fur dazzles if danger is sensed. It flees while the foe is momentarily blinded.,shinx
5191,Its forelegs have a muscle-based system of generating electricity. Its body shines if endangered.,shinx
5192,The extension and contraction of its muscles generates electricity. It glows when in trouble.,shinx
5193,The extension and contraction of its muscles generates electricity. Its fur glows when it’s in trouble.,shinx
5194,This Pokémon generates electricity by contracting its muscles. Excited trembling is a sign that it is generating a tremendous amount of electricity.,shinx
5195,Electricity makes this Pokémon’s fur glow. it sends signals to others of its kind by shaking the tip of its tail while the tail tip is shining brightly.,shinx
5196,Its forelegs have a muscle-based system of generating electricity. Its body shines when it is in danger.,shinx
5197,Its claws loose electricity with enough amperage to cause fainting. They live in small groups.,luxio
5198,It rests its forelegs on others to communicate with rhythmic electric pulses from its claws.,luxio
5199,Strong electricity courses through the tips of its sharp claws. A light scratch causes fainting in foes.,luxio
5200,"By gathering their tails together, they collectively generate powerful electricity from their claws.",luxio
5201,"By joining its tail with that of another Luxio, this Pokémon can receive some of the other Luxio’s electricity and power up its own electric blasts.",luxio
5202,"Upon encountering an opponent, this Pokémon prepares for battle by extending its claws, which can put out 1,000,000 volts of electricity.",luxio
5203,Its claws loose electricity with enough amperage to cause opponents to faint. It lives in small groups.,luxio
5204,It has eyes that can see through anything. It spots and captures prey hiding behind objects.,luxray
5205,"When its eyes gleam gold, it can spot hiding prey--even those taking shelter behind a wall.",luxray
5206,It can see clearly through walls to track down its prey and seek its lost young.,luxray
5207,LUXRAY’s ability to see through objects comes in handy when it’s scouting for danger.,luxray
5208,Luxray’s ability to see through objects comes in handy when it’s scouting for danger.,luxray
5209,"it can see through solid objects. It will instantly spot prey trying to hide behind walls, even if the walls are thick.",luxray
5210,"Seeing through solid objects uses up a lot of Luxray’s electricity, so the Pokémon sleeps for long periods of time to store up energy.",luxray
5211,"When its eyes gleam gold, it can spot hiding prey—even those taking shelter behind a wall.",luxray
5212,"Over the winter, it closes its bud and endures the cold. In spring, the bud opens and releases pollen.",budew
5213,It lives alongside clear ponds. It scatters pollen that induces harsh sneezing and runny noses.,budew
5214,"Sensitive to changing temperature, the bud is said to bloom when it feels the sun’s warm touch.",budew
5215,"When it feels the sun’s warm touch, it opens its bud to release pollen. It lives alongside clear pools.",budew
5216,"Sensitive to changing temperatures, the bud blooms when it’s warm, releasing toxic pollen.",budew
5217,"The pollen it releases contains poison. If this Pokémon is raised on clean water, the poison’s toxicity is increased.",budew
5218,"This Pokémon is highly sensitive to temperature changes. When its bud starts to open, that means spring is right around the corner.",budew
5219,"It attracts prey with a sweet aroma, then downs it with thorny whips hidden in its arms.",roserade
5220,"With the movements of a dancer, it strikes with whips that are densely lined with poison thorns.",roserade
5221,"Each of its hands contains different toxins, but both hands can jab with near-fatal power.",roserade
5222,"Its sweet aroma attracts prey. Then it spews poison. The more toxic it is, the sweeter its aroma.",roserade
5223,"Luring prey with a sweet scent, it uses poison whips on its arms to poison, bind, and finish off the prey.",roserade
5224,"After captivating opponents with its sweet scent, it lashes them with its thorny whips.",roserade
5225,The poison in its right hand is quick acting. The poison in its left hand is slow acting. Both are life threatening.,roserade
5226,It lived in jungles around 100 million years ago. Its skull is as hard as iron.,cranidos
5227,It was resurrected from an iron ball-like fossil. It downs prey with its head butts.,cranidos
5228,"A lifelong jungle dweller from 100 million years ago, it would snap obstructing trees with head butts.",cranidos
5229,it toughen up their already rock-hard heads by headbutting one another.,cranidos
5230,It was resurrected from an iron ball-like fossil. It downs prey with its headbutts.,cranidos
5231,"A lifelong jungle dweller from 100 million years ago, it would snap obstructing trees with headbutts.",cranidos
5232,It lived in jungles around a hundred million years ago. It used its skillful headbutts to combat Aerodactyl.,cranidos
5233,"In rock layers where it fossils are found, the fossilized trunks of trees snapped in two are also often found.",cranidos
5234,"A primeval Pokémon, it possesses a hard and sturdy skull, lacking any intelligence within.",cranidos
5235,"Its hard skull is its distinguishing feature. It snapped trees by headbutting them, and then it fed on their ripe berries.",cranidos
5236,It was resurrected from an iron-ball-like fossil. It downs prey with its headbutts.,cranidos
5237,Its powerful head butt has enough power to shatter even the most durable things upon impact.,rampardos
5238,Its skull is as hard as iron. It is a brute that tears down jungle trees while catching prey.,rampardos
5239,"If two were to smash their heads together, their foot-thick skulls would keep them from fainting.",rampardos
5240,"Its skull withstands impacts of any magnitude. As a result, its brain never gets the chance to grow.",rampardos
5241,"The result of repeated headbutts is a skull grown thick and hard. However, its brain has shrunk in size compared with Cranidos’s.",rampardos
5242,Records exist of a revived fossil that evolved into Rampardos. It proceeded to escape and then destroy a skyscraper with a headbutt.,rampardos
5243,"In ancient times, people would dig up fossils of this Pokémon and use its skull, which is harder than steel, to make helmets.",rampardos
5244,"This ancient Pokémon used headbutts skillfully. Its brain was really small, so some theories suggest that its stupidity led to its extinction.",rampardos
5245,Its powerful headbutt has enough force to shatter even the most durable things upon impact.,rampardos
5246,A Pokémon that lived in jungles around 100 million years ago. Its facial hide is extremely hard.,shieldon
5247,It habitually polishes its face by rubbing it against tree trunks. It is weak to attacks from behind.,shieldon
5248,"It is outstandingly armored. As a result, it can eat grass and berries without having to fight.",shieldon
5249,It was generated from a fossil dug out of a layer of clay that was older than anyone knows. It has a sturdy face.,shieldon
5250,"Many fossils of this Pokémon have been found, but almost none have shown signs of damage to the face.",shieldon
5251,"This Pokémon lived in primeval jungles. Few enemies would have been willing to square off against its heavily armored face, so it’s thought.",shieldon
5252,"A mild-mannered, herbivorous Pokémon, it used its face to dig up tree roots to eat. The skin on its face was plenty tough.",shieldon
5253,"Although its fossils can be found in layers of primeval rock, nothing but its face has ever been discovered.",shieldon
5254,Any frontal attack is repulsed. It is a docile Pokémon that feeds on grass and berries.,bastiodon
5255,"When attacked, they form a wall with their shieldlike faces to protect their young.",bastiodon
5256,"When they lined up side by side, no foe could break through. They shielded their young in that way.",bastiodon
5257,"When attacked, they form a wall. Their rock-hard faces serve to protect them from the attacks.",bastiodon
5258,"While it can guard against any sort of attack from the front, it is left without recourse when attacked from behind.",bastiodon
5259,It lived in the same environments as Rampardos. Their fossils have been found together— seemingly from after they’d fought to the finish.,bastiodon
5260,"The bones of its face are huge and hard, so they were mistaken for its spine until after this Pokémon was successfully restored.",bastiodon
5261,This Pokémon is from roughly 100 million years ago. Its terrifyingly tough face is harder than steel.,bastiodon
5262,"When attacked, they form a wall with their shield-like faces to protect their young.",bastiodon
5263,"To shelter itself from cold, wintry winds, it covers itself with a cloak made of twigs and leaves.",burmy
5264,"If its cloak is broken in battle, it quickly remakes the cloak with materials nearby.",burmy
5265,"Even if it is born where there are no cocooning materials, it somehow always ends up with a cloak.",burmy
5266,"It covers itself with a cloak to shelter from the cold. When it’s hot, its cloak is thinner.",burmy
5267,"When BURMY evolved, its cloak became a part of this Pokémon’s body. The cloak is never shed.",wormadam
5268,Its appearance changes depending on where it evolved. The materials on hand become a part of its body.,wormadam
5269,"When evolving, its body takes in surrounding materials. As a result, there are many body variations.",wormadam
5270,It is said that a it that evolves on a cold day will have a thicker cloak.,wormadam
5271,"When Burmy evolved, its cloak became a part of this Pokémon’s body. The cloak is never shed.",wormadam
5272,"When Burmy evolves, its cloak becomes a part of its body. Wormadam’s cloak is never shed.",wormadam
5273,It loves the honey of flowers and steals honey collected by COMBEE.,mothim
5274,It does not keep a nest. It flies over fields and mountains in constant search of floral honey.,mothim
5275,"While it loves floral honey, it won’t gather any itself. Instead, it plots to steal some from COMBEE.",mothim
5276,It flutters around at night and steals honey from the COMBEE hive.,mothim
5277,"While it loves floral honey, it won’t gather any itself. Instead, it plots to steal some from Combee.",mothim
5278,It loves the honey of flowers and steals honey collected by Combee.,mothim
5279,It flutters around at night and steals honey from the Combee hive.,mothim
5280,It loves the nectar of flowers and steals nectar collected by Combee.,mothim
5281,It does not keep a nest. It flies over fields and mountains in constant search of its much-beloved nectar.,mothim
5282,A Pokémon formed by three others. It busily carries sweet floral honey to VESPIQUEN.,combee
5283,"It collects and delivers honey to its colony. At night, they cluster to form a beehive and sleep.",combee
5284,The trio is together from birth. It constantly gathers honey from flowers to please VESPIQUEN.,combee
5285,"At night, it sleep in a group of about a thousand, packed closely together in a lump.",combee
5286,"This Pokémon is a set of three. When they sleep, they gather up and form a giant hive of 100 Combee.",combee
5287,The trio is together from birth. It constantly gathers honey from flowers to please Vespiquen.,combee
5288,The members of the trio spend all their time together. Each one has a slightly different taste in nectar.,combee
5289,"It ceaselessly gathers nectar from sunrise to sundown, all for the sake of Vespiquen and the swarm.",combee
5290,Three Pokémon joined to become one. It busily carries sweet nectar to Vespiquen.,combee
5291,"They collect and deliver honey to their colony. At night, they cluster to form a beehive and sleep.",combee
5292,Its abdomen is a honeycomb for grubs. It raises its grubs on honey collected by COMBEE.,vespiquen
5293,"When endangered, grubs from its six-cell honeycomb strike back. There is only one in a colony.",vespiquen
5294,It releases various pheromones to make the grubs in its body do its bidding while fighting foes.,vespiquen
5295,It raises grubs in the holes in its body. It secretes pheromones to control COMBEE.,vespiquen
5296,It houses its colony in cells in its body and releases various pheromones to make those grubs do its bidding.,vespiquen
5297,Its abdomen is a honeycomb for grubs. It raises its grubs on honey collected by Combee.,vespiquen
5298,It skillfully commands its grubs in battles with its enemies. The grubs are willing to risk their lives to defend Vespiquen.,vespiquen
5299,it that give off more pheromones have larger swarms of Combee attendants.,vespiquen
5300,Its abdomen is a honeycomb for grubs. It raises its grubs on nectar collected by Combee.,vespiquen
5301,"When it is in danger, grubs from its six-cell honeycomb strike back. There is only one in a colony.",vespiquen
5302,It makes fur balls that crackle with static electricity. It stores them with berries in tree holes.,pachirisu
5303,It makes electricity with pouches in its cheeks and shoots charges from its tail. It lives atop trees.,pachirisu
5304,A pair may be seen rubbing their cheek pouches together in an effort to share stored electricity.,pachirisu
5305,It’s one of the kinds of Pokémon with electric cheek pouches. It shoots charges from its tail.,pachirisu
5306,It stores its own fur balls that crackle with static electricity together with its favorite berries in tree hollows.,pachirisu
5307,It has a flotation sac that is like an inflatable collar. It floats on water with its head out.,buizel
5308,"It swims by rotating its two tails like a screw. When it dives, its flotation sac collapses.",buizel
5309,It spins its two tails like a screw to propel itself through water. The tails also slice clinging seaweed.,buizel
5310,"It inflates its flotation sac, keeping its face above water in order to watch for prey movement.",buizel
5311,It inflates the flotation sac around its neck and pokes its head out of the water to see what is going on.,buizel
5312,"When air fills the flotation sac on its neck, the sac balloons like an inner tube. This Pokémon floats with its head out of the water.",buizel
5313,It floats using its well-developed flotation sac. It assists in the rescues of drowning people.,floatzel
5314,Its flotation sac developed as a result of pursuing aquatic prey. It can double as a rubber raft.,floatzel
5315,It is a common sight around fishing ports. It is known to rescue people and carry off prey.,floatzel
5316,"With its flotation sac inflated, it can carry people on its back. It deflates the sac before it dives.",floatzel
5317,Its flotation sac developed as a result of pursuing aquatic prey. it carries people as if it were a rubber raft.,floatzel
5318,"The small ball holds the nutrients needed for evolution. Apparently, it is very sweet and tasty.",cherubi
5319,"Sunlight colors it red. When the small ball is drained of nutrients, it shrivels to herald evolution.",cherubi
5320,"The small ball is not only filled with nutrients, it is also tasty. STARLY try to peck it off.",cherubi
5321,It evolves by sucking the energy out of the small ball where it had been storing nutrients.,cherubi
5322,"The small ball is not only filled with nutrients, it is also tasty. Starly try to peck it off.",cherubi
5323,"It nimbly dashes about to avoid getting pecked by bird Pokémon that would love to make off with its small, nutrient-rich storage ball.",cherubi
5324,"The deeper a Cherubi’s red, the more nutrients it has stockpiled in its body. And the sweeter and tastier its small ball!",cherubi
5325,"Sunlight colors it red. When the small ball is drained of nutrients and shriveled, evolution is near.",cherubi
5326,It blooms during times of strong sunlight. It tries to make up for everything it endured as a bud.,cherrim
5327,"It is docile as a bud, but turns cheerful when it blooms. It folds back into a bud if sunlight wanes.",cherrim
5328,"If it senses strong sunlight, it opens its folded petals to absorb the sun’s rays with its whole body.",cherrim
5329,"During times of strong sunlight, its bud blooms, its petals open fully, and it becomes very active.",cherrim
5330,It blooms during times of strong sunlight. The Pokémon tries to make up for everything it endured as a bud.,cherrim
5331,It is docile as a bud and turns cheerful when it blooms. It folds back into a bud if sunlight wanes.,cherrim
5332,"Its colors and shapes differ from region to region. In the Sinnoh region, two types are confirmed.",shellos
5333,It lives along bodies of water. Its body shape has changed to suit its habitat.,shellos
5334,"Beware of pushing strongly on its squishy body, as it makes a mysterious purple fluid ooze out.",shellos
5335,"Its shape and coloration vary, depending on its habitat.",shellos
5336,It lives along bodies of water. Its body shape changed to suit its habitat.,shellos
5337,"It has a pliable body without any bones. If any part of its body is torn off, it grows right back.",gastrodon
5338,It apparently had a huge shell for protection in ancient times. It lives in shallow tidal pools.,gastrodon
5339,"Long ago, its entire back was shielded with a sturdy shell. There are traces of it left in its cells.",gastrodon
5340,"When its natural enemy attacks, it oozes purple fluid and escapes.",gastrodon
5341,"To eat, it deftly shucks nuts with its two tails. It rarely uses its arms now.",ambipom
5342,"They work in large colonies and make rings by linking their tails, apparently in friendship.",ambipom
5343,"Split into two, the tails are so adept at handling and doing things, it rarely uses its hands.",ambipom
5344,They live on large trees. They are said to communicate by connecting their tails to those of others.,ambipom
5345,It is very difficult to dodge the consecutive strikes of its two tails.,ambipom
5346,"In their search for comfortable trees, they get into territorial disputes with groups of Passimian. They win about half the time.",ambipom
5347,"It uses its tails for everything. If it wraps both of its tails around you and gives you a squeeze, that’s proof it really likes you.",ambipom
5348,"A Pokémon formed by the spirits of people and Pokémon. It loves damp, humid seasons.",drifloon
5349,"It tugs on the hands of children to steal them away. However, it gets pulled around instead.",drifloon
5350,"Because of the way it floats aimlessly, an old folktale calls it a “Signpost for Wandering Spirits.”",drifloon
5351,It is whispered that any child who mistakes it for a balloon and holds on to it could wind up missing.,drifloon
5352,These Pokémon are called the “Signpost for Wandering Spirits.” Children holding them sometimes vanish.,drifloon
5353,Stories go that it grabs the hands of small children and drags them away to the afterlife. It dislikes heavy children.,drifloon
5354,"If for some reason its body bursts, its soul spills out with a screaming sound.",drifloon
5355,Its round body is stuffed with souls and expands each time it leads someone away.,drifloon
5356,"Perhaps seeking company, it approaches children. However, it often quickly runs away again when the children play too roughly with it.",drifloon
5357,"The gathering of many souls gave rise to this Pokémon. During humid seasons, they seem to appear in abundance.",drifloon
5358,"It is a Pokémon formed by the spirits of people and Pokémon. It loves damp, humid seasons.",drifloon
5359,"It tugs on the hands of children to spirit them away. However, it gets pulled around instead.",drifloon
5360,"It’s drowzy in daytime, but flies off in the evening in big groups. No one knows where they go.",drifblim
5361,"It carries people and Pokémon when it flies. But since it only drifts, it can end up anywhere.",drifblim
5362,"At dusk, swarms of them are carried aloft on winds. When noticed, they suddenly vanish.",drifblim
5363,It can generate and release gas within its body. That’s how it can control the altitude of its drift.,drifblim
5364,"They carry people and Pokémon, but the wind can catch them, so there can’t be a fixed destination.",drifblim
5365,"It’s drowsy in daytime, but flies off in the evening in big groups. No one knows where they go.",drifblim
5366,"There was once an incident in which a man took a trip riding a Drifblim, only to go missing.",drifblim
5367,"Even while under careful observation, large flocks of it flying at dusk will inexplicably disappear from view.",drifblim
5368,"There’s a rumor that if you catch a it floating on the wind at dusk, you’ll be carried away to the afterlife.",drifblim
5369,"Some say this Pokémon is a collection of souls burdened with regrets, silently drifting through the dusk.",drifblim
5370,It grabs people and Pokémon and carries them off somewhere. Where do they go? Nobody knows.,drifblim
5371,They’re drowsy in daytime but fly off in the evening in big groups. No one knows where they go.,drifblim
5372,It slams foes by sharply uncoiling its rolled ears. It stings enough to make a grown-up cry in pain.,buneary
5373,"When it senses danger, it perks up its ears. On cold nights, it sleeps with its head tucked into its fur.",buneary
5374,Its ears are always rolled up. They can be forcefully extended to shatter even a large boulder.,buneary
5375,"You can tell how it feels by the way it rolls its ears. When it’s scared, both ears are rolled up.",buneary
5376,"By extending its rolled-up ears and striking the ground, it can bound so high it surprises itself.",buneary
5377,"Its arms and legs are weak, but when it rolls its ears up tight and then unleashes them with its full force, it can smash boulders to dust.",buneary
5378,"If both of Buneary’s ears are rolled up, something is wrong with its body or mind. It’s a sure sign the Pokémon is in need of care.",buneary
5379,it can attack by rolling up their ears and then striking with the force created by unrolling them. This attack becomes stronger with training.,buneary
5380,An extremely cautious Pokémon. It cloaks its body with its fluffy ear fur when it senses danger.,lopunny
5381,It is very conscious of its looks and never fails to groom its ears. It runs with sprightly jumps.,lopunny
5382,"The ears appear to be delicate. If they are touched roughly, it kicks with its graceful legs.",lopunny
5383,It sheds its fur twice a year. Its winter fur is soft and fluffy.,lopunny
5384,"Extremely cautious, it quickly bounds off when it senses danger.",lopunny
5385,it regrows its coat twice a year. Mufflers and hats made from its fur are really warm.,lopunny
5386,"it is constantly monitoring its surroundings. If danger approaches, this Pokémon responds with superdestructive kicks.",lopunny
5387,"Once hot seasons are over, Lopunny’s coat will be replaced with fur that holds a lot of insulating air in preparation for colder weather.",lopunny
5388,An extremely cautious Pokémon that cloaks its body with its fluffy ear fur when it senses danger.,lopunny
5389,It likes to keep itself clean and never fails to groom its ears. It runs with sprightly jumps.,lopunny
5390,Its cries sound like incantations. Those hearing it are tormented by headaches and hallucinations.,mismagius
5391,"It chants incantations. While they usually torment targets, some chants bring happiness.",mismagius
5392,Its cry sounds like an incantation. It is said the cry may rarely be imbued with happiness-giving power.,mismagius
5393,Its cries sound like incantations to torment the foe. It appears where you least expect it.,mismagius
5394,"It appears as if from nowhere—muttering incantations, placing curses, and giving people terrifying visions.",mismagius
5395,"it have been known to cast spells to make people fall in love, so some people search for this Pokémon as if their life depended on it.",mismagius
5396,"Feared for its wrath and the curses it spreads, this Pokémon will also, on a whim, cast spells that help people.",mismagius
5397,Its muttered curses can cause awful headaches or terrifying visions that torment others.,mismagius
5398,Its cries sound like incantations. Those who hear it are tormented by headaches and hallucinations.,mismagius
5399,"It chants incantations. While these incantations can torment targets, some bring happiness.",mismagius
5400,"Becoming active at night, it is known to swarm with numerous MURKROW in tow.",honchkrow
5401,"It makes its MURKROW cronies bring it food. It idles its time away, grooming itself in its nest.",honchkrow
5402,"If one utters a deep cry, many MURKROW gather quickly. For this, it is called “Summoner of Night.”",honchkrow
5403,It is merciless by nature. It is said that it never forgives the mistakes of its MURKROW followers.,honchkrow
5404,"If one utters a deep cry, many Murkrow gather quickly. For this, it is called “Summoner of Night.”",honchkrow
5405,"Becoming active at night, it is known to swarm with numerous Murkrow in tow.",honchkrow
5406,"A single cry from this nocturnal Pokémon, and more than a hundred of its Murkrow cronies will assemble.",honchkrow
5407,"If its Murkrow cronies fail to catch food for it, or if it feels they have betrayed it, it will hunt them down wherever they are and punish them.",honchkrow
5408,It will absolutely not forgive failure from or betrayal by its goons. It has no choice in this if it wants to maintain the order of the flock.,honchkrow
5409,Its goons take care of most of the fighting for it. The only time it dirties its own hands is in delivering a final blow to finish off an opponent.,honchkrow
5410,"Becoming active at night, it is known to form flocks with numerous Murkrow in tow.",honchkrow
5411,"It makes its Murkrow cronies bring it food. It idles its time away, grooming itself in its nest.",honchkrow
5412,It claws if displeased and purrs when affectionate. Its fickleness is very popular among some.,glameow
5413,"With its sharp glare, it puts foes in a mild hypnotic state. It is a very fickle Pokémon.",glameow
5414,It hides its spiteful tendency of hooking its claws into the nose of its Trainer if it isn’t fed.,glameow
5415,"When it’s happy, it demonstrates beautiful movements of its tail, like a dancing ribbon.",glameow
5416,It is a brazen brute that barges its way into another Pokémon’s nest and claims it as its own.,purugly
5417,"To make itself appear intimidatingly beefy, it tightly cinches its waist with its twin tails.",purugly
5418,"It binds its body with its tails to make itself look bigger. If it locks eyes, it will glare ceaselessly.",purugly
5419,It would claim another Pokémon’s nest as its own if it finds a nest sufficiently comfortable.,purugly
5420,"To make itself appear intimidatingly beefy, it tightly cinches its waist with its split tail.",purugly
5421,It emits cries by agitating an orb at the back of its throat. It moves with flouncing hops.,chingling
5422,"Each time it hops, it makes a ringing sound. It deafens foes by emitting high-frequency cries.",chingling
5423,"There is an orb inside its mouth. When it hops, the orb bounces all over and makes a ringing sound.",chingling
5424,"It emits high-frequency cries that people can’t hear. Once it starts, it can cry for an awfully long time.",chingling
5425,It protects itself by spraying a noxious fluid from its rear. The stench lingers for 24 hours.,stunky
5426,"It sprays a nose-curling, stinky fluid from its rear to repel attackers.",stunky
5427,"It sprays a foul fluid from its rear. Its stench spreads over a mile radius, driving Pokémon away.",stunky
5428,The foul fluid from its rear is so revolting that it can make people feel queasy up to a mile and a quarter away.,stunky
5429,"From its rear, it sprays a foul-smelling liquid at opponents. It aims for their faces, and it can hit them from over 16 feet away.",stunky
5430,"If it lifts its tail and points its rear at you, beware. It’s about to spray you with a fluid stinky enough to make you faint.",stunky
5431,It sprays a vile-smelling fluid from the tip of its tail to attack. Its range is over 160 feet.,skuntank
5432,It sprays a stinky fluid from its tail. The fluid smells worse the longer it is allowed to fester.,skuntank
5433,It attacks by spraying a horribly smelly fluid from the tip of its tail. Attacks from above confound it.,skuntank
5434,"It attacks by spraying a repugnant fluid from its tail, but the stench dulls after a few squirts.",skuntank
5435,"In its belly, it reserves stinky fluid that it shoots from its tail during battle. As this Pokémon’s diet varies, so does the stench of its fluid.",skuntank
5436,It digs holes in the ground to make its nest. The stench of the fluid it lets fly from the tip of its tail is extremely potent.,skuntank
5437,It sprays a vile-smelling fluid from the tip of its tail to attack. It can fire this spray more than 160 feet.,skuntank
5438,It sprays a stinky fluid from its tail. The fluid smells worse the longer it is allowed to fester in its belly.,skuntank
5439,Implements shaped like it were discovered in ancient tombs. It is unknown if they are related.,bronzor
5440,"X-ray photos were taken to check its body structure. Nothing appeared, however.",bronzor
5441,There are researchers who believe this Pokémon reflected like a mirror in the distant past.,bronzor
5442,Ancient people believed that the pattern on BRONZOR’s back contained a mysterious power.,bronzor
5443,They are found in ancient tombs. The patterns on their backs are said to be imbued with mysterious power.,bronzor
5444,Ancient people believed that the pattern on Bronzor’s back contained a mysterious power.,bronzor
5445,"It appears in ancient ruins. The pattern on its body doesn’t come from any culture in the Galar region, so it remains shrouded in mystery.",bronzor
5446,"Polishing it to a shine makes its surface reflect the truth, according to common lore. Be that as it may, it hates being polished.",bronzor
5447,Implements shaped like it were discovered in ancient tombs. It is unknown whether they are related.,bronzor
5448,"X-ray photos were taken to check its body structure, but nothing was seen.",bronzor
5449,"One caused a news sensation when it was dug up at a construction site after a 2,000-year sleep.",bronzong
5450,It can summon rain clouds. People long ago revered it as the bringer of plentiful harvests.,bronzong
5451,It brought rains by opening portals to another world. It was revered as a bringer of plentiful harvests.,bronzong
5452,Ancient people believed that petitioning it for rain was the way to make crops grow.,bronzong
5453,"In ages past, this Pokémon was revered as a bringer of rain. It was found buried in the ground.",bronzong
5454,"Some believe it to be a deity that summons rain clouds. When angered, it lets out a warning cry that rings out like the tolling of a bell.",bronzong
5455,"Many scientists suspect that this Pokémon originated outside the Galar region, based on the patterns on its body.",bronzong
5456,"One caused a media storm when it was dug up at a construction site after a 2,000-year sleep.",bronzong
5457,It looks as if it is always crying. It is actually adjusting its body’s fluid levels by eliminating excess.,bonsly
5458,It prefers arid environments. It leaks water from its eyes to adjust its body’s fluid levels.,bonsly
5459,It prefers an arid atmosphere. It leaks water that looks like tears when adjusting its moisture level.,bonsly
5460,"In order to adjust the level of fluids in its body, it exudes water from its eyes. This makes it appear to be crying.",bonsly
5461,"It does not deal well with water, so it lives in dry locales. Since its surroundings tend to lack greenery, it stands out noticeably.",bonsly
5462,"From its eyes, it can expel excess moisture from its body. This liquid is similar in composition to human sweat.",bonsly
5463,"It discharges moisture from its eyes, making it look like it’s crying—apparently an effective way of getting enemies to let down their guard.",bonsly
5464,"It expels both sweat and tears from its eyes. The sweat is a little salty, while the tears have a slight bitterness.",bonsly
5465,"This Pokémon lives in dry, rocky areas. As its green spheres dry out, their dull luster increases.",bonsly
5466,"It habitually mimics foes. Once mimicked, the foe cannot take its eyes off this Pokémon.",mime-jr
5467,"It likes places where people gather. It mimics foes to confuse them, then makes its getaway.",mime-jr
5468,It mimics the expressions and motions of those it sees to understand the feelings of others.,mime-jr
5469,"In an attempt to confuse its enemy, it mimics the enemy’s movements. Then it wastes no time in making itself scarce!",mime-jr
5470,"It does its absolute best to mimic the movements and expressions of its opponents, but it’s still not very good at it.",mime-jr
5471,"It mimics everyone it sees, but it puts extra effort into copying the graceful dance steps of Mr. Rime as practice.",mime-jr
5472,It looks for a Mr. Rime that’s a good dancer and carefully copies the Mr. Rime’s steps like an apprentice.,mime-jr
5473,It habitually mimics foes. The mimicked foe is said to be unable to look away from Mime Jr.,mime-jr
5474,It loves round white things. It carries an egg-shaped rock in imitation of CHANSEY.,happiny
5475,"It carries a round, egg-shaped rock in its belly pouch and gives the rock to its friends.",happiny
5476,It likes to carry around a small rock. It may wander around others’ feet and cause them to stumble.,happiny
5477,"It carefully carries a round, white rock that it thinks is an egg. It’s bothered by how curly its hair looks.",happiny
5478,"It carries a round white rock in its belly pouch. If it gets along well with someone, it will sometimes give that person the rock.",happiny
5479,"It’s too small to lay eggs yet. As a surrogate, it searches out round white stones.",happiny
5480,"Usually it’s a well-behaved Pokémon, but if you take its round rock away, it will cry and fuss and throw a big old tantrum.",happiny
5481,"Mimicking Chansey, it will place an egg- shaped stone in its belly pouch. it will treasure this stone.",happiny
5482,"Happiny’s willing to lend its precious round stone to those it’s friendly with, but if the stone isn’t returned, it will cry and throw a tantrum.",happiny
5483,"It loves round, white things. It carries an egg-shaped rock in imitation of Chansey.",happiny
5484,"It can learn and speak human words. If they gather, they all learn the same saying.",chatot
5485,It keeps rhythm by flicking its tail feathers like a metronome. It imitates human speech.,chatot
5486,"Its tongue is just like a human’s. As a result, it can cleverly mimic human speech.",chatot
5487,It mimics the cries of other Pokémon to trick them into thinking it’s one of them. This way they won’t attack it.,chatot
5488,"They can learn and speak human words. If they gather, they all learn the same saying.",chatot
5489,It keeps rhythm by flicking its tail feathers like a metronome. It also imitates human speech.,chatot
5490,A Pokémon that was formed by 108 spirits. It is bound to a fissure in an odd keystone.,spiritomb
5491,It was bound to a fissure in an odd keystone as punishment for misdeeds 500 years ago.,spiritomb
5492,Its constant mischief and misdeeds resulted in it being bound to an Odd Keystone by a mysterious spell.,spiritomb
